path,p_melanoma
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/0f2fd84e23fb2d88d5231d2441efb0d6_ITA-20.png,0.7280336618423462
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/0f31e6526e1e1b7596bbcedde852009d_ITA-57.png,0.9669312238693237
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/0f72d148be348f804feb58e284612554_ITA-101.png,0.9689563512802124
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/10416ad809283bf65889ff3c49fe3ec6_ITA-41.png,0.6911504864692688
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/10f0c131b4d7e82a8e6e7d5131695bb0_ITA-88.png,0.9822017550468445
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1125b81c793f85564377e33e00a713df_ITA-171.png,0.813675582408905
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1158fa796b07d96b8a11ebe44f4bedaf_ITA-106.png,0.8819632530212402
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/11e21ab24920d4981b6615f56fb109e3_ITA-23.png,0.6763215661048889
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/121417e4c88c97438606c56316bed25e_ITA-147.png,0.8618324398994446
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/12d9175a0534e28bf5085a5816807072_ITA-160.png,0.9854678511619568
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/13f998ecadcc36a87ade633529e90c53_ITA-39.png,0.868902325630188
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1526df28a85fa2ce68a898e8cb8e110b_ITA-105.png,0.8429804444313049
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/158bb6b55f845b43b80e1e12b608e124_ITA-24.png,0.9239280819892883
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/158bd00ccd61604bc2143fd7c9a8d873_ITA5.png,0.8676755428314209
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/15c16c5746ebd604a7f9faee7d839620_ITA-164.png,0.6050652265548706
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1602e53e792329ac1731b930db8da2c5_ITA-176.png,0.9000048637390137
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/17232a7679b75b6dbf73549d2880dab1_ITA-47.png,0.7777264714241028
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1745a2551c7c7b3e6eaf0c975d0a2e51_ITA-29.png,0.8281864523887634
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1752a3a540909740796cf4df30109692_ITA-150.png,0.9560098648071289
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/178160ccbb1486cd3dcdb2949bd69e42_ITA-60.png,0.892284095287323
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/17fc0263bd0f4ed309531c27c2c0b132_ITA-95.png,0.8629182577133179
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/184a290a299c184822c489d402d6a015_ITA-24.png,0.6367072463035583
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/189ad2eb741457a7954dd0a1a232bbed_ITA-167.png,0.5406506657600403
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/18a700e4e1bfd25ea23dba3c26e5eebd_ITA7.png,0.41056445240974426
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1ab8da6927d30ebf86ada5fdea63a182_ITA-42.png,0.8376908898353577
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1bc973a57b1e7b98e013a268b1cee2bf_ITA-49.png,0.8965619206428528
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1c0290c3ebe9719c5282c3b4fef50828_ITA-70.png,0.9394359588623047
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1d40296c924705140aed7fcc21caa312_ITA-54.png,0.973541259765625
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1e072e517ac73ecc8f400cb812e06fee_ITA-28.png,0.9144006371498108
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1e0f49b196498460c2774c4f3539ded5_ITA-92.png,0.8940470218658447
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1ebfc7677cff36ab43049e3b429f279f_ITA-48.png,0.9391960501670837
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/1f7444d71d089a6603c905857b698a34_ITA-21.png,0.9191436767578125
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2292e481fd509265e2521defc91c620d_ITA-105.png,0.9166371822357178
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/237f66e5498e5ca184b9c1773febbce5_ITA-52.png,0.8097712397575378
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/24b669c542ca90a6494ed31c63bd117f_ITA-134.png,0.9107222557067871
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2633d1049758da92c61083fb334bfca5_ITA-68.png,0.8278932571411133
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/265fc52573b9c6d72127545eccfe34e6_ITA-26.png,0.9665464162826538
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/27310438e39d92a81273dff315904952_ITA-47.png,0.8694608807563782
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/27cc61ab54cef9f571eef8a0a8e5fcd3_ITA-92.png,0.7882259488105774
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/29005ab8b6e43cfd67789b0131eec453_ITA-78.png,0.9559855461120605
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/292281439a6aa88bfffcd024c1e164d4_ITA-9.png,0.4596431851387024
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2a53b8003fcf74003607e5ff146ef731_ITA-73.png,0.9669828414916992
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2af4dce5112d0136e7f8d1fc75e3c2ca_ITA-145.png,0.6359710693359375
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2b039e3eb100a48514fcd2fb802f15e7_ITA-107.png,0.9270503520965576
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2beb392dae0857b68a1dddd6021319ba_ITA-154.png,0.9084228277206421
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2d6d636656131183cd2fb5f114aef6b7_ITA-70.png,0.8431482315063477
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2ddaa677aef073b8f69de878679f28c4_ITA-35.png,0.9339942932128906
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2e49096cbb50662d487d48abaf8dc427_ITA-26.png,0.9335758090019226
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2e933f361d420578d429e7511d1feb48_ITA-158.png,0.8459978699684143
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2ee129faf2212634a47cdb3a7e1b8cf8_ITA-167.png,0.9371963143348694
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2f19bb802eb55df9d3541b17e3372c14_ITA-115.png,0.9059794545173645
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2f5f4eda9ebfe97e90c5e0a6215da670_ITA-52.png,0.9506747126579285
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/2fe18f0a52307fadec20da6c93b0a155_ITA-75.png,0.9424213171005249
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/30284d20355625ee883d32a5b06d1266_ITA-41.png,0.7569039463996887
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/3067b35736b8d3f3645abf52e96fe700_ITA-158.png,0.9302380084991455
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/30a887bcb3e73398a3562ce259291007_ITA-32.png,0.6156080961227417
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/30cb3184af9287598fc83d9025a54b01_ITA-54.png,0.7994762063026428
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/32676036f89e2e1ca29e6f8d2e131d24_ITA-174.png,0.8040714263916016
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/33b3a8aaed3264e06270af06f40a99bb_ITA-154.png,0.9633927941322327
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/33c4bf5ca13518d9a48a9266fd98e0c5_ITA-93.png,0.8340623378753662
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/355798027f209f5251ee462f39b9d838_ITA-30.png,0.6152065396308899
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/35747c89b252f304efb174214e1bebd2_ITA-44.png,0.9316442608833313
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/358d42ce5eeac58bb2300986af639b7c_ITA-63.png,0.7250116467475891
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/359d89f78bd10f82eedf7259b13e0db8_ITA-70.png,0.597033679485321
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/35afc9bbe524b0986fd0b6d1050168ef_ITA1.png,0.7312343716621399
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/35e6dda982c5048c41bfe2c212656ad2_ITA-118.png,0.9781309962272644
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/363dc23a42920b824fb49c914aa73e90_ITA-114.png,0.4683573544025421
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/36f2b5d348aa11279875a2c12ad1859d_ITA-43.png,0.9317471385002136
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/3933301850ae4cf67c487d1a15f1d8aa_ITA-102.png,0.8850078582763672
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/3b0f97cfb8741181bc52350176da669a_ITA-116.png,0.9207545518875122
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/3bc552d75ce2404d4d1c392a1fe8ffe1_ITA-139.png,0.903510332107544
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/3bfc671b6888b0e73eddcd8b0ec98b1a_ITA-128.png,0.40165427327156067
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/3d8978be742825069f61d4168fa377b4_ITA-104.png,0.8132016062736511
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/4080d6e9d42a5047a8925ddaeafb0a9e_ITA-65.png,0.8049272894859314
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/416b58845ddb8a0f4aedc93332a25f02_ITA-162.png,0.60539311170578
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/41d1cf23e081743a6683874e5ef8f78d_ITA-84.png,0.8889049887657166
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/426f6841cb3c3763059b72800002b7d9_ITA-43.png,0.45505982637405396
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/43975ee530bbf24d848a1e40b1bcc02b_ITA-44.png,0.8667226433753967
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/447c6b0b5f3e15ef3761fc0ce2d5b947_ITA-26.png,0.7599656581878662
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/48d28ca6417a98b40a252ae5dbcd5388_ITA-93.png,0.9185316562652588
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/4a7790870f129ebb773e1d08f1470300_ITA-107.png,0.4951314628124237
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/4d4457464bf73596b96b967a7a2fe989_ITA-69.png,0.5475914478302002
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/4dfdcc74920f24571819db5c179da297_ITA-123.png,0.9820354580879211
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/4fb4237646d7cc5aaf47c18a745057e6_ITA-100.png,0.8680152893066406
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/502bcbf6572e3bf99f743813a3dc0fed_ITA-55.png,0.8359420299530029
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/504e47da7dc7164fe8972ad2579a57ed_ITA-97.png,0.8554348349571228
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/50dc4cefa1331d8a63864dbd41de3e1e_ITA-42.png,0.8815882205963135
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/51d759dc7b5f3c5d1751afd5085c2cdd_ITA-146.png,0.9785218834877014
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/52343d656a3eedd2f273c19a6fab93b6_ITA-59.png,0.9276425838470459
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/53c95c47a2f694e0dd8ea362b4c28aad_ITA-54.png,0.9375937581062317
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/540acbd500ea7db40d71f03acf16b135_ITA-100.png,0.898639440536499
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/54165247ceaf30dc2c25ba7f8b610697_ITA-46.png,0.6743247509002686
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5532387b1a6e7a516205080d508782ec_ITA-127.png,0.9436721205711365
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5556c3ef2dbaae18b88461224a925449_ITA-41.png,0.715118408203125
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/56922a01bf03e55c8d027f65f6d44661_ITA1.png,0.8680495619773865
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/56aba5a1b876382c9c558a0a4c6bb10f_ITA-84.png,0.9781686663627625
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/56b5f5d5bebd747dd357ee2e2221dae2_ITA-82.png,0.9428170323371887
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/56d10e1dc6ef64b8cd5d667f73e96b70_ITA-52.png,0.7680121660232544
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/57b4d27daee918c15c273b1a7642d7e8_ITA-95.png,0.787111222743988
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/57ebc132518ac756b71b1c902bbf336d_ITA-77.png,0.8937538862228394
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/595406fca44171dc0411c5d77d604b68_ITA-5.png,0.6039584875106812
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5a006614ed15cd91c50293f3041957a4_ITA-25.png,0.9955431818962097
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5a3ceb68c0036b340671272900007612_ITA-44.png,0.9251450300216675
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5a5ae09fdb51cf1616dce44b2b52688a_ITA-85.png,0.9718745946884155
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5a6fdd78ade4bc3efb5caf19b249f9c2_ITA-129.png,0.9494383931159973
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5a8619c7700e8a4ba168220f292cf478_ITA-104.png,0.970845639705658
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5aa1c1d527a9719f7b8e04fa747103a6_ITA-117.png,0.8213683366775513
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5de7bd90697cebbaa414f62a2676faab_ITA-100.png,0.9938947558403015
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5e38621f91f04b34b4d488ed08fb69a2_ITA-31.png,0.47335752844810486
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/5f06671ecfbe64d219ecf736110ed8fb_ITA-87.png,0.9572685956954956
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/61e499e0c17f0e8ce5a51bbc80760cd7_ITA-175.png,0.9305082559585571
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/62772ca2685fd1a49b52ded74cafc79f_ITA-178.png,0.7071737051010132
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/62c5a07a2db42cec4e2e2d7bd7e60e6a_ITA-111.png,0.9901983737945557
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/64c4a803856c4a93e3854506e2864ec6_ITA-17.png,0.7942454814910889
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/64d3319c135a71a2385c2b0033af6219_ITA-148.png,0.6749661564826965
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/65f2ce913c11f16fa4b4f8c7fe04da38_ITA-120.png,0.8410151600837708
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/684d47d21f46910dadcaaf207ab4973e_ITA-93.png,0.9207016229629517
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/685846013a110adf8de89c64f5830d2d_ITA-96.png,0.7947981357574463
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/69c3c88fa07e943d99eb95d5f460b8be_ITA-98.png,0.9470601677894592
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/69f6af386e3511f45cc3b17f242ecd3d_ITA-72.png,0.9398863911628723
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/6a730578804c46012dbc41905ffddecb_ITA-62.png,0.6949450373649597
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/6ae05329ecd6cd06d311e1033dd6343d_ITA-169.png,0.9654785990715027
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/6b1de9f3b9959cd2cf38a448a7087305_ITA-111.png,0.8801128268241882
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/6cc383dd73983a0bd19e927f9035ba52_ITA-45.png,0.6917147040367126
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/6f94b8a9240263b026037b094eb0efee_ITA-47.png,0.8582487106323242
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/70d909fcc0db78a2a40949dfa18bf9c7_ITA-61.png,0.7237119078636169
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/72765cbe16f736c0f647a93b7c7ed002_ITA-160.png,0.6402074694633484
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7330338a159fa4e04236283037904992_ITA-73.png,0.9663605690002441
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/74c5fe2a51f6695538eea9f51871de6e_ITA-119.png,0.8352962732315063
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/751941bbfeab7db3827b336e46115b81_ITA-26.png,0.8036171793937683
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/755d40ea7011ac3ed719300faccadc1d_ITA-86.png,0.8900608420372009
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7773b1944360c8068afd31f7e4eaf9d7_ITA-101.png,0.9833925366401672
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/77794abe16fdb5f19f579d8ce2a263fd_ITA-103.png,0.8237738609313965
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7879b72219172f1d52ca083b86384a0e_ITA-67.png,0.8016411066055298
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/790b8d99bf5183154527d6c8da37878d_ITA-103.png,0.9708811044692993
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7b96067b8ba1e00cb5eaa4d9108da445_ITA-32.png,0.9231985807418823
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7ba0a475a02038c24a68c8adfa09ca5c_ITA-42.png,0.9229214191436768
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7c93673918e503d5614ad6494f36b654_ITA-44.png,0.6511942148208618
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7ca98b938236bf768baf49085063b5f9_ITA-18.png,0.7272920608520508
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7cd055d4a009c27d74406a782a298640_ITA-168.png,0.7126280069351196
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7dae64d5d0062a2a8df045160993041e_ITA-51.png,0.9177743196487427
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7e4b291d36ba6d1b4f6c0816e9f24cbb_ITA-60.png,0.9306299686431885
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/7e869dabd307191ac23160726c1a3d81_ITA-42.png,0.9425169229507446
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/816b8ad25da6477beadc668b339bc718_ITA-45.png,0.7617985606193542
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/81dad7bf1873b78fc0a8a952e9bb8c8e_ITA-26.png,0.545481264591217
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/821dd6c4d2e1ed579b5fce3fc4f013fa_ITA-179.png,0.8589853048324585
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8326866ffddd38deba462b9bffd7b5ec_ITA-143.png,0.9838730692863464
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8466ac4386b58c7267f26a1fc5558ab4_ITA-120.png,0.7395294308662415
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/86a01c4cb578ba525f1b87a70730dad5_ITA-109.png,0.9247743487358093
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/87e163aed1126b14e7002ce0940672ed_ITA-131.png,0.9493502378463745
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8903c2f116a09bb303bb59cc6e3c53be_ITA-69.png,0.9759647250175476
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/891a4354dbf0327752e7886d5b6bcf62_ITA-168.png,0.9736927151679993
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/896b1249fa5717901ce46d7f643c1d74_ITA-92.png,0.9254539608955383
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8aecf443874fc85053fee4c70d3e5b99_ITA-75.png,0.9536348581314087
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8b915327de5a2c58f1e0824905df2cd9_ITA-107.png,0.9130798578262329
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8bc195201075836ef8ac3408676e450b_ITA-156.png,0.9505982995033264
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8c964c1b2549340f7a9130ee7a473b62_ITA-63.png,0.906589150428772
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8d3bc83294b914bc7e14bf374eb24db7_ITA-26.png,0.9955744743347168
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8d4052e58e494bcbd6d37e0f0a6615d5_ITA-68.png,0.9364235997200012
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8d8f305876262ad4b471ef90fbf00e16_ITA-97.png,0.9198682904243469
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8df6d3182a943735f4d594ec8473b422_ITA-96.png,0.8420850038528442
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8f4d77840f356de2d713cb32905986cf_ITA-122.png,0.9952337145805359
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8f5f4e097a0da54d3d2fe7ee0f91556a_ITA-168.png,0.8127769827842712
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/8fcee9f34c5eb2b1ccb9e6d06f4042b9_ITA-164.png,0.8493902683258057
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/90f0ed0066c1a3b12d2bef266d49b164_ITA6.png,0.6634107828140259
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/910813b84ffc3f7f1c9df20f33019c96_ITA-60.png,0.9962151646614075
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/91ad224dc056da5bfd8cd083eef5f518_ITA-102.png,0.9358772039413452
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/91c26f22da7c1a9c807ec86f7a6d0931_ITA-55.png,0.9406955242156982
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/91c51be6bd4e48c04c36e2092d6fa4b5_ITA-141.png,0.8844279646873474
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/925d8e573984e846313b41c6d1051cb0_ITA-94.png,0.9430405497550964
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/92a83800a0681eaf5a9058b5e6f99665_ITA-100.png,0.9641651511192322
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/93d977aab465528ff414fb8054fcfa12_ITA-102.png,0.8763031363487244
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/95a760e6ce17312edb03665553216301_ITA-129.png,0.9725894331932068
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/9610867ee9789d19eed3e2bb8893ceed_ITA-63.png,0.8812300562858582
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/968e635b69b4fd39cde7cab58941ee9b_ITA-105.png,0.9032130837440491
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/9863655355d72b10730821f3935cfc6e_ITA-85.png,0.9801150560379028
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/987944b44a0b3dd94442248633445154_ITA-106.png,0.9563252925872803
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/9a0cf23f358d9974314a55ca2be39430_ITA-170.png,0.6968401074409485
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/9a84d41d99a36b3ecd4db78a92b6667b_ITA-172.png,0.8925526738166809
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/9b64df3fb01cb6fc8dac122039bedfdb_ITA-3.png,0.8489776253700256
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/9f2874b9b849b2df854352f480520631_ITA-52.png,0.8212360739707947
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/a02631722a68cae4eaeb5a363666e4a3_ITA-156.png,0.7372417449951172
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/a09f3802aa2bdce5d3fe645d0e2bd806_ITA-165.png,0.5730599761009216
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/a155e53a067752efaecb93826d7725f7_ITA-128.png,0.9413101673126221
/home/marsi/TFM/data/imagefolder/synth/train/melanoma/a172cb5dbf88877510fc1149deacec24_ITA-65.png,0.7823684811592102
